lat,lon,r1h
36.29999923706055,149.125,4.7948914
36.29999923706055,149.25,4.348404
36.29999923706055,149.375,3.5227356
36.29999923706055,149.5,3.119049
36.29999923706055,149.625,3.271988
36.29999923706055,149.75,3.6144562
36.29999923706055,149.875,3.9325256
36.400001525878906,120.0,0.15872192
36.400001525878906,120.125,0.15260315
36.400001525878906,120.25,0.15260315
36.400001525878906,120.375,0.15260315
36.400001525878906,120.5,0.15260315
36.400001525878906,120.625,0.15872192
36.400001525878906,120.75,0.15260315
36.400001525878906,120.875,0.14648438
36.400001525878906,121.0,0.14648438
36.400001525878906,121.125,0.14648438
36.400001525878906,121.25,0.15260315
36.400001525878906,121.375,0.15260315
36.400001525878906,121.5,0.14648438
36.400001525878906,121.625,0.14648438
36.400001525878906,121.75,0.14648438
36.400001525878906,121.875,0.14648438
36.400001525878906,122.0,0.14648438
36.400001525878906,122.125,0.14648438
36.400001525878906,122.25,0.15260315
36.400001525878906,122.375,0.14648438
36.400001525878906,122.5,0.14648438
36.400001525878906,122.625,0.14648438
36.400001525878906,122.75,0.14648438
36.400001525878906,122.875,0.14648438
36.400001525878906,123.0,0.14648438
36.400001525878906,123.125,0.14648438
36.400001525878906,123.25,0.14648438
36.400001525878906,123.375,0.14648438
36.400001525878906,123.5,0.14648438
36.400001525878906,123.625,0.14648438
36.400001525878906,123.75,0.14648438
36.400001525878906,123.875,0.14648438
36.400001525878906,124.0,0.14648438
36.400001525878906,124.125,0.15260315
36.400001525878906,124.25,0.14648438
36.400001525878906,124.375,0.14648438
36.400001525878906,124.5,0.14648438
36.400001525878906,124.625,0.14648438
36.400001525878906,124.75,0.14648438
36.400001525878906,124.875,0.14648438
36.400001525878906,125.0,0.14648438
36.400001525878906,125.125,0.14648438
36.400001525878906,125.25,0.14648438
36.400001525878906,125.375,0.14648438
36.400001525878906,125.5,0.14648438
36.400001525878906,125.625,0.14648438
36.400001525878906,125.75,0.14648438
36.400001525878906,125.875,0.14648438
36.400001525878906,126.0,0.14648438
36.400001525878906,126.125,0.14648438
36.400001525878906,126.25,0.14648438
36.400001525878906,126.375,0.15260315
36.400001525878906,126.5,0.14648438
36.400001525878906,126.625,0.14648438
36.400001525878906,126.75,0.26271057
36.400001525878906,126.875,0.4584198
36.400001525878906,127.0,0.3544464
36.400001525878906,127.125,0.21377563
36.400001525878906,127.25,0.19543457
36.400001525878906,127.375,0.26882935
36.400001525878906,127.5,0.4461975
36.400001525878906,127.625,0.62968445
36.400001525878906,127.75,0.7886963
36.400001525878906,127.875,0.68473816
36.400001525878906,128.0,0.8621063
36.400001525878906,128.125,1.7673187
36.400001525878906,128.25,2.2933197
36.400001525878906,128.375,1.9446869
36.400001525878906,128.5,1.7734375
36.400001525878906,128.625,1.6021576
36.400001525878906,128.75,1.4982147
36.400001525878906,128.875,2.886612
36.400001525878906,129.0,3.8223877
36.400001525878906,129.125,3.5960846
36.400001525878906,129.25,3.859085
36.400001525878906,129.375,2.9477692
36.400001525878906,129.5,3.3942719
36.400001525878906,129.625,6.4952087
36.400001525878906,129.75,11.993668
36.400001525878906,129.875,18.849945
36.400001525878906,130.0,24.091537
36.400001525878906,130.125,27.40039
36.400001525878906,130.25,28.63588
36.400001525878906,130.375,28.195496
36.400001525878906,130.5,25.326996
36.400001525878906,130.625,20.770462
36.400001525878906,130.75,17.761261
36.400001525878906,130.875,17.85913
36.400001525878906,131.0,17.834671
36.400001525878906,131.125,17.33928
36.400001525878906,131.25,16.409576
36.400001525878906,131.375,15.840759
36.400001525878906,131.5,16.085419
36.400001525878906,131.625,16.684784
36.400001525878906,131.75,18.00595
36.400001525878906,131.875,19.908081
36.400001525878906,132.0,22.415695
36.400001525878906,132.125,26.721542
36.400001525878906,132.25,32.862183
36.400001525878906,132.375,40.042587
36.400001525878906,132.5,47.15576
36.400001525878906,132.625,50.868332
36.400001525878906,132.75,50.843826
36.400001525878906,132.875,48.623672
36.400001525878906,133.0,45.969223
36.400001525878906,133.125,43.602264
36.400001525878906,133.25,40.92949
36.400001525878906,133.375,36.97232
36.400001525878906,133.5,35.235336
36.400001525878906,133.625,34.672592
36.400001525878906,133.75,32.8683
36.400001525878906,133.875,31.351501
36.400001525878906,134.0,28.978394
36.400001525878906,134.125,25.076279
36.400001525878906,134.25,21.52275
36.400001525878906,134.375,19.125198
36.400001525878906,134.5,18.189453
36.400001525878906,134.625,18.213852
36.400001525878906,134.75,18.678696
36.400001525878906,134.875,20.109894
36.400001525878906,135.0,22.195526
36.400001525878906,135.125,24.146606
36.400001525878906,135.25,26.379028
36.400001525878906,135.375,28.911102
36.400001525878906,135.5,31.02121
36.400001525878906,135.625,33.241394
36.400001525878906,135.75,34.305603
36.400001525878906,135.875,34.715378
36.400001525878906,136.0,34.843857
36.400001525878906,136.125,32.904984
36.400001525878906,136.25,30.232208
36.400001525878906,136.375,25.400421
36.400001525878906,136.5,21.547195
36.400001525878906,136.625,23.345337
36.400001525878906,136.75,21.308655
36.400001525878906,136.875,17.394272
36.400001525878906,137.0,19.430984
36.400001525878906,137.125,17.437103
36.400001525878906,137.25,11.602234
36.400001525878906,137.375,26.25058
36.400001525878906,137.5,49.19249
36.400001525878906,137.625,5.7368317
36.400001525878906,137.75,5.4738007
36.400001525878906,137.875,7.534958
36.400001525878906,138.0,3.1679688
36.400001525878906,138.125,2.2994537
36.400001525878906,138.25,3.620575
36.400001525878906,138.375,2.9172058
36.400001525878906,138.5,1.8468628
36.400001525878906,138.625,2.41568
36.400001525878906,138.75,2.849945
36.400001525878906,138.875,2.819336
36.400001525878906,139.0,2.7826385
36.400001525878906,139.125,2.586914
36.400001525878906,139.25,2.128189
36.400001525878906,139.375,1.6756287
36.400001525878906,139.5,1.3881531
36.400001525878906,139.625,1.1863098
36.400001525878906,139.75,1.1129303
36.400001525878906,139.875,1.045639
36.400001525878906,140.0,0.7765045
36.400001525878906,140.125,0.5746765
36.400001525878906,140.25,0.5257416
36.400001525878906,140.375,0.39727783
36.400001525878906,140.5,0.3361206
36.400001525878906,140.625,0.27496338
36.400001525878906,140.75,0.17095947
36.400001525878906,140.875,0.15872192
36.400001525878906,141.0,0.14648438
36.400001525878906,141.125,0.14648438
36.400001525878906,141.25,0.14648438
36.400001525878906,141.375,0.14648438
36.400001525878906,141.5,0.17095947
36.400001525878906,141.625,0.17707825
36.400001525878906,141.75,0.18930054
36.400001525878906,141.875,0.19541931
36.400001525878906,142.0,0.20765686
36.400001525878906,142.125,0.1893158
36.400001525878906,142.25,0.18930054
36.400001525878906,142.375,0.21987915
36.400001525878906,142.5,0.23823547
36.400001525878906,142.625,0.22599792
36.400001525878906,142.75,0.21377563
36.400001525878906,142.875,0.18930054
36.400001525878906,143.0,0.18930054
36.400001525878906,143.125,0.18318176
36.400001525878906,143.25,0.1648407
36.400001525878906,143.375,0.15872192
36.400001525878906,143.5,0.15260315
36.400001525878906,143.625,0.15260315
36.400001525878906,143.75,0.15872192
36.400001525878906,143.875,0.15872192
36.400001525878906,144.0,0.15872192
36.400001525878906,144.125,0.17707825
36.400001525878906,144.25,0.18319702
36.400001525878906,144.375,0.1893158
36.400001525878906,144.5,0.22601318
36.400001525878906,144.625,0.2443695
36.400001525878906,144.75,0.25048828
36.400001525878906,144.875,0.27494812
36.400001525878906,145.0,0.26882935
36.400001525878906,145.125,0.26271057
36.400001525878906,145.25,0.26882935
36.400001525878906,145.375,0.25660706
36.400001525878906,145.5,0.25048828
36.400001525878906,145.625,0.25048828
36.400001525878906,145.75,0.26271057
36.400001525878906,145.875,0.26271057
36.400001525878906,146.0,0.25660706
36.400001525878906,146.125,0.26882935
36.400001525878906,146.25,0.2810669
36.400001525878906,146.375,0.30552673
36.400001525878906,146.5,0.3238678
36.400001525878906,146.625,0.3116455
36.400001525878906,146.75,0.32388306
36.400001525878906,146.875,0.305542
36.400001525878906,147.0,0.30552673
36.400001525878906,147.125,0.32389832
36.400001525878906,147.25,0.4523468
36.400001525878906,147.375,0.6847687
36.400001525878906,147.5,1.0150452
36.400001525878906,147.625,1.4370728
36.400001525878906,147.75,1.852951
36.400001525878906,147.875,2.2016144
36.400001525878906,148.0,2.5808105
36.400001525878906,148.125,2.8376923
36.400001525878906,148.25,2.8376923
36.400001525878906,148.375,2.715393
36.400001525878906,148.5,2.605301
36.400001525878906,148.625,2.8376923
36.400001525878906,148.75,3.6022186
36.400001525878906,148.875,4.4707336
36.400001525878906,149.0,5.1741333
36.400001525878906,149.125,5.076233
36.400001525878906,149.25,4.354553
36.400001525878906,149.375,3.7796326
36.400001525878906,149.5,3.6878662
36.400001525878906,149.625,3.9019165
36.400001525878906,149.75,4.2505493
36.400001525878906,149.875,4.623642
36.5,120.0,0.15260315
36.5,120.125,0.14648438
36.5,120.25,0.15260315
36.5,120.375,0.15260315
36.5,120.5,0.14648438
36.5,120.625,0.15260315
36.5,120.75,0.15260315
36.5,120.875,0.14648438
36.5,121.0,0.14648438
36.5,121.125,0.14648438
36.5,121.25,0.14648438
36.5,121.375,0.14648438
36.5,121.5,0.14648438
36.5,121.625,0.14648438
36.5,121.75,0.14648438
36.5,121.875,0.14648438
36.5,122.0,0.15260315
36.5,122.125,0.14648438
36.5,122.25,0.15260315
36.5,122.375,0.15260315
36.5,122.5,0.15260315
36.5,122.625,0.15260315
36.5,122.75,0.14648438
36.5,122.875,0.14648438
36.5,123.0,0.14648438
36.5,123.125,0.14648438
36.5,123.25,0.14648438
36.5,123.375,0.14648438
36.5,123.5,0.14648438
36.5,123.625,0.14648438
36.5,123.75,0.14648438
36.5,123.875,0.14648438
36.5,124.0,0.14648438
36.5,124.125,0.14648438
36.5,124.25,0.14648438
36.5,124.375,0.14648438
36.5,124.5,0.14648438
36.5,124.625,0.14648438
36.5,124.75,0.14648438
36.5,124.875,0.14648438
36.5,125.0,0.14648438
36.5,125.125,0.14648438
36.5,125.25,0.14648438
36.5,125.375,0.14648438
36.5,125.5,0.14648438
36.5,125.625,0.14648438
36.5,125.75,0.14648438
36.5,125.875,0.14648438
36.5,126.0,0.14648438
36.5,126.125,0.14648438
36.5,126.25,0.14648438
36.5,126.375,0.14648438
36.5,126.5,0.14648438
36.5,126.625,0.18319702
36.5,126.75,0.15872192
36.5,126.875,0.55015564
36.5,127.0,0.8743286
36.5,127.125,0.34220886
36.5,127.25,0.22601318
36.5,127.375,0.30552673
36.5,127.5,0.53182983
36.5,127.625,0.97831726
36.5,127.75,1.388092
36.5,127.875,1.4003296
36.5,128.0,2.011963
36.5,128.125,3.0211334
36.5,128.25,3.01503
36.5,128.375,2.5991364
36.5,128.5,2.4217682
36.5,128.625,2.256607
36.5,128.75,2.2321625
36.5,128.875,2.5196228
36.5,129.0,1.7795563
36.5,129.125,1.5410309
36.5,129.25,2.6358643
36.5,129.375,3.314743
36.5,129.5,2.9967346
36.5,129.625,4.2016144
36.5,129.75,7.449295
36.5,129.875,13.223007
36.5,130.0,20.27501
36.5,130.125,27.143494
36.5,130.25,31.271973
36.5,130.375,33.25972
36.5,130.5,32.574722
36.5,130.625,28.941696
36.5,130.75,23.296402
36.5,130.875,18.78267
36.5,131.0,17.271957
36.5,131.125,17.008987
36.5,131.25,16.819382
36.5,131.375,16.599182
36.5,131.5,17.626709
36.5,131.625,18.55635
36.5,131.75,19.54718
36.5,131.875,21.021225
36.5,132.0,21.49826
36.5,132.125,22.917252
36.5,132.25,25.846893
36.5,132.375,30.672623
36.5,132.5,37.431
36.5,132.625,42.89888
36.5,132.75,44.562485
36.5,132.875,43.106827
36.5,133.0,40.47075
36.5,133.125,37.14969
36.5,133.25,35.369858
36.5,133.375,33.908066
36.5,133.5,33.16188
36.5,133.625,32.574753
36.5,133.75,30.715424
36.5,133.875,28.849976
36.5,134.0,26.690964
36.5,134.125,23.755173
36.5,134.25,21.645065
36.5,134.375,19.663406
36.5,134.5,18.305634
36.5,134.625,18.342316
36.5,134.75,18.48912
36.5,134.875,19.724579
36.5,135.0,21.822449
36.5,135.125,23.687912
36.5,135.25,25.64508
36.5,135.375,27.375961
36.5,135.5,29.070145
36.5,135.625,31.510498
36.5,135.75,32.972275
36.5,135.875,34.26892
36.5,136.0,36.7032
36.5,136.125,36.427948
36.5,136.25,35.455475
36.5,136.375,34.091522
36.5,136.5,29.8591
36.5,136.625,26.317856
36.5,136.75,22.018158
36.5,136.875,18.996704
36.5,137.0,20.311737
36.5,137.125,19.57779
36.5,137.25,15.5655365
36.5,137.375,28.996735
36.5,137.5,40.201645
36.5,137.625,5.357605
36.5,137.75,6.0793
36.5,137.875,8.819382
36.5,138.0,4.5625153
36.5,138.125,3.6511536
36.5,138.25,5.0211945
36.5,138.375,4.024231
36.5,138.5,2.305603
36.5,138.625,3.0823212
36.5,138.75,3.5961304
36.5,138.875,2.3545074
36.5,139.0,2.1221008
36.5,139.125,2.281128
36.5,139.25,1.6022034
36.5,139.375,1.0578613
36.5,139.5,1.2107391
36.5,139.625,1.2107697
36.5,139.75,1.0211487
36.5,139.875,0.92941284
36.5,140.0,0.6541748
36.5,140.125,0.5196228
36.5,140.25,0.47679138
36.5,140.375,0.3789215
36.5,140.5,0.29942322
36.5,140.625,0.25660706
36.5,140.75,0.18319702
36.5,140.875,0.17095947
36.5,141.0,0.15260315
36.5,141.125,0.15260315
36.5,141.25,0.15260315
36.5,141.375,0.14648438
36.5,141.5,0.15872192
36.5,141.625,0.17095947
36.5,141.75,0.17707825
36.5,141.875,0.17095947
36.5,142.0,0.1648407
36.5,142.125,0.17095947
36.5,142.25,0.18930054
36.5,142.375,0.20765686
36.5,142.5,0.23823547
36.5,142.625,0.23823547
36.5,142.75,0.22599792
36.5,142.875,0.20765686
36.5,143.0,0.19541931
36.5,143.125,0.18318176
36.5,143.25,0.1648407
36.5,143.375,0.1648407
36.5,143.5,0.15260315
36.5,143.625,0.15260315
36.5,143.75,0.1648407
36.5,143.875,0.17707825
36.5,144.0,0.20153809
36.5,144.125,0.19541931
36.5,144.25,0.20153809
36.5,144.375,0.23213196
36.5,144.5,0.25660706
36.5,144.625,0.2688446
36.5,144.75,0.28720093
36.5,144.875,0.29942322
36.5,145.0,0.305542
36.5,145.125,0.30552673
36.5,145.25,0.31776428
36.5,145.375,0.33000183
36.5,145.5,0.3789215
36.5,145.625,0.3789215
36.5,145.75,0.39726257
36.5,145.875,0.39727783
36.5,146.0,0.43397522
36.5,146.125,0.44007874
36.5,146.25,0.47065735
36.5,146.375,0.47679138
36.5,146.5,0.47679138
36.5,146.625,0.45231628
36.5,146.75,0.43395996
36.5,146.875,0.40950012
36.5,147.0,0.51960754
36.5,147.125,0.67863464
36.5,147.25,0.97221375
36.5,147.375,1.4370575
36.5,147.5,1.846878
36.5,147.625,2.2016144
36.5,147.75,2.4462738
36.5,147.875,2.5869293
36.5,148.0,2.690918
36.5,148.125,2.617508
36.5,148.25,2.3361664
36.5,148.375,2.2505646
36.5,148.5,2.5380096
36.5,148.625,3.1863708
36.5,148.75,4.2383423
36.5,148.875,5.082382
36.5,149.0,5.5043945
36.5,149.125,5.210785
36.5,149.25,4.5808105
36.5,149.375,4.1832733
36.5,149.5,4.140457
36.5,149.625,4.41568
36.5,149.75,4.782669
36.5,149.875,5.015091
36.599998474121094,120.0,0.15260315
36.599998474121094,120.125,0.14648438
36.599998474121094,120.25,0.14648438
36.599998474121094,120.375,0.14648438
36.599998474121094,120.5,0.14648438
36.599998474121094,120.625,0.14648438
36.599998474121094,120.75,0.14648438
36.599998474121094,120.875,0.15260315
36.599998474121094,121.0,0.15260315
36.599998474121094,121.125,0.14648438
36.599998474121094,121.25,0.14648438
36.599998474121094,121.375,0.14648438
36.599998474121094,121.5,0.14648438
36.599998474121094,121.625,0.14648438
36.599998474121094,121.75,0.14648438
36.599998474121094,121.875,0.14648438
36.599998474121094,122.0,0.14648438
36.599998474121094,122.125,0.14648438
36.599998474121094,122.25,0.14648438
36.599998474121094,122.375,0.14648438
36.599998474121094,122.5,0.14648438
36.599998474121094,122.625,0.14648438
36.599998474121094,122.75,0.14648438
36.599998474121094,122.875,0.14648438
36.599998474121094,123.0,0.14648438
36.599998474121094,123.125,0.14648438
36.599998474121094,123.25,0.14648438
36.599998474121094,123.375,0.14648438
36.599998474121094,123.5,0.14648438
36.599998474121094,123.625,0.14648438
36.599998474121094,123.75,0.14648438
36.599998474121094,123.875,0.14648438
36.599998474121094,124.0,0.14648438
36.599998474121094,124.125,0.14648438
36.599998474121094,124.25,0.14648438
36.599998474121094,124.375,0.14648438
36.599998474121094,124.5,0.14648438
36.599998474121094,124.625,0.15260315
36.599998474121094,124.75,0.14648438
36.599998474121094,124.875,0.14648438
36.599998474121094,125.0,0.14648438
36.599998474121094,125.125,0.14648438
36.599998474121094,125.25,0.14648438
36.599998474121094,125.375,0.14648438
36.599998474121094,125.5,0.14648438
36.599998474121094,125.625,0.14648438
36.599998474121094,125.75,0.14648438
36.599998474121094,125.875,0.14648438
36.599998474121094,126.0,0.14648438
36.599998474121094,126.125,0.14648438
36.599998474121094,126.25,0.14648438
36.599998474121094,126.375,0.14648438
36.599998474121094,126.5,0.15260315
36.599998474121094,126.625,0.24435425
36.599998474121094,126.75,0.18930054
36.599998474121094,126.875,0.25047302
36.599998474121094,127.0,1.2229614
36.599998474121094,127.125,0.7703705
36.599998474121094,127.25,0.6113281
36.599998474121094,127.375,0.43397522
36.599998474121094,127.5,0.72143555
36.599998474121094,127.625,2.189331
36.599998474121094,127.75,3.2535553
36.599998474121094,127.875,3.375885
36.599998474121094,128.0,4.898819
36.599998474121094,128.125,5.810135
36.599998474121094,128.25,4.403412
36.599998474121094,128.375,3.4492645
36.599998474121094,128.5,2.91716
36.599998474121094,128.625,2.2505035
36.599998474121094,128.75,1.9875183
36.599998474121094,128.875,2.0058746
36.599998474121094,129.0,1.5777435
36.599998474121094,129.125,1.5716095
36.599998474121094,129.25,2.7887268
36.599998474121094,129.375,3.7245178
36.599998474121094,129.5,3.669464
36.599998474121094,129.625,2.8682556
36.599998474121094,129.75,5.1007233
36.599998474121094,129.875,8.794922
36.599998474121094,130.0,12.9722595
36.599998474121094,130.125,18.5625
36.599998474121094,130.25,24.593048
36.599998474121094,130.375,29.742905
36.599998474121094,130.5,32.4218
36.599998474121094,130.625,32.1221
36.599998474121094,130.75,28.568588
36.599998474121094,130.875,22.538025
36.599998474121094,131.0,18.452377
36.599998474121094,131.125,17.44934
36.599998474121094,131.25,17.467682
36.599998474121094,131.375,17.76738
36.599998474121094,131.5,19.174133
36.599998474121094,131.625,20.752106
36.599998474121094,131.75,21.131302
36.599998474121094,131.875,21.461563
36.599998474121094,132.0,20.929474
36.599998474121094,132.125,20.46463
36.599998474121094,132.25,21.09462
36.599998474121094,132.375,23.057892
36.599998474121094,132.5,26.53189
36.599998474121094,132.625,30.244446
36.599998474121094,132.75,31.999802
36.599998474121094,132.875,31.700104
36.599998474121094,133.0,30.6848
36.599998474121094,133.125,29.761276
36.599998474121094,133.25,30.51358
36.599998474121094,133.375,31.534988
36.599998474121094,133.5,31.804138
36.599998474121094,133.625,31.516647
36.599998474121094,133.75,29.950882
36.599998474121094,133.875,28.158829
36.599998474121094,134.0,26.305618
36.599998474121094,134.125,23.956955
36.599998474121094,134.25,22.843811
36.599998474121094,134.375,22.409592
36.599998474121094,134.5,22.048721
36.599998474121094,134.625,22.109894
36.599998474121094,134.75,21.687881
36.599998474121094,134.875,21.50438
36.599998474121094,135.0,22.122131
36.599998474121094,135.125,22.83162
36.599998474121094,135.25,24.183273
36.599998474121094,135.375,25.431
36.599998474121094,135.5,26.470764
36.599998474121094,135.625,28.574722
36.599998474121094,135.75,30.079346
36.599998474121094,135.875,30.88057
36.599998474121094,136.0,33.724564
36.599998474121094,136.125,34.58696
36.599998474121094,136.25,34.48297
36.599998474121094,136.375,34.62973
36.599998474121094,136.5,30.960037
36.599998474121094,136.625,27.265854
36.599998474121094,136.75,23.174118
36.599998474121094,136.875,19.082382
36.599998474121094,137.0,19.229141
36.599998474121094,137.125,19.437103
36.599998474121094,137.25,16.226135
36.599998474121094,137.375,27.54721
36.599998474121094,137.5,45.749054
36.599998474121094,137.625,18.05487
36.599998474121094,137.75,6.9539337
36.599998474121094,137.875,8.525772
36.599998474121094,138.0,5.7062225
36.599998474121094,138.125,4.4278717
36.599998474121094,138.25,5.8346252
36.599998474121094,138.375,7.4309998
36.599998474121094,138.5,3.736786
36.599998474121094,138.625,3.638916
36.599998474121094,138.75,4.880539
36.599998474121094,138.875,2.9600067
36.599998474121094,139.0,2.4890442
36.599998474121094,139.125,2.641983
36.599998474121094,139.25,1.9692078
36.599998474121094,139.375,1.0700989
36.599998474121094,139.5,1.418747
36.599998474121094,139.625,1.5899658
36.599998474121094,139.75,1.2046204
36.599998474121094,139.875,0.9906006
36.599998474121094,140.0,0.6725311
36.599998474121094,140.125,0.5257263
36.599998474121094,140.25,0.48902893
36.599998474121094,140.375,0.4033966
36.599998474121094,140.5,0.31774902
36.599998474121094,140.625,0.23213196
36.599998474121094,140.75,0.20155334
36.599998474121094,140.875,0.1893158
36.599998474121094,141.0,0.15872192
36.599998474121094,141.125,0.15260315
36.599998474121094,141.25,0.15260315
36.599998474121094,141.375,0.14648438
36.599998474121094,141.5,0.14648438
36.599998474121094,141.625,0.15260315
36.599998474121094,141.75,0.15260315
36.599998474121094,141.875,0.14648438
36.599998474121094,142.0,0.14648438
36.599998474121094,142.125,0.1648407
36.599998474121094,142.25,0.1648407
36.599998474121094,142.375,0.18930054
36.599998474121094,142.5,0.20765686
36.599998474121094,142.625,0.2321167
36.599998474121094,142.75,0.2321167
36.599998474121094,142.875,0.19541931
36.599998474121094,143.0,0.19541931
36.599998474121094,143.125,0.17707825
36.599998474121094,143.25,0.1648407
36.599998474121094,143.375,0.1648407
36.599998474121094,143.5,0.1648407
36.599998474121094,143.625,0.1648407
36.599998474121094,143.75,0.18930054
36.599998474121094,143.875,0.20153809
36.599998474121094,144.0,0.20765686
36.599998474121094,144.125,0.21989441
36.599998474121094,144.25,0.2443695
36.599998474121094,144.375,0.26272583
36.599998474121094,144.5,0.29942322
36.599998474121094,144.625,0.32388306
36.599998474121094,144.75,0.34223938
36.599998474121094,144.875,0.36669922
36.599998474121094,145.0,0.36669922
36.599998474121094,145.125,0.372818
36.599998474121094,145.25,0.39727783
36.599998474121094,145.375,0.4033966
36.599998474121094,145.5,0.45843506
36.599998474121094,145.625,0.48291016
36.599998474121094,145.75,0.5257416
36.599998474121094,145.875,0.574646
36.599998474121094,146.0,0.60523987
36.599998474121094,146.125,0.64805603
36.599998474121094,146.25,0.7275543
36.599998474121094,146.375,0.72143555
36.599998474121094,146.5,0.6969757
36.599998474121094,146.625,0.6908722
36.599998474121094,146.75,0.68473816
36.599998474121094,146.875,0.7887268
36.599998474121094,147.0,1.0455933
36.599998474121094,147.125,1.3147278
36.599998474121094,147.25,1.6266785
36.599998474121094,147.375,2.1159668
36.599998474121094,147.5,2.4034576
36.599998474121094,147.625,2.5196838
36.599998474121094,147.75,2.507431
36.599998474121094,147.875,2.372879
36.599998474121094,148.0,2.146576
36.599998474121094,148.125,1.8468933
36.599998474121094,148.25,1.8284912
36.599998474121094,148.375,2.305603
36.599998474121094,148.5,3.0456696
36.599998474121094,148.625,4.0181274
36.599998474121094,148.75,5.039566
36.599998474121094,148.875,5.6083374
36.599998474121094,149.0,5.663391
36.599998474121094,149.125,5.3330994
36.599998474121094,149.25,4.7888184
36.599998474121094,149.375,4.5135956
36.599998474121094,149.5,4.5013275
36.599998474121094,149.625,4.80101
36.599998474121094,149.75,5.076248
36.599998474121094,149.875,5.1863556
36.70000076293945,120.0,0.14648438
36.70000076293945,120.125,0.14648438
36.70000076293945,120.25,0.14648438
36.70000076293945,120.375,0.14648438
36.70000076293945,120.5,0.14648438
36.70000076293945,120.625,0.14648438
36.70000076293945,120.75,0.14648438
36.70000076293945,120.875,0.14648438
36.70000076293945,121.0,0.14648438
36.70000076293945,121.125,0.14648438
36.70000076293945,121.25,0.14648438
36.70000076293945,121.375,0.14648438
36.70000076293945,121.5,0.14648438
36.70000076293945,121.625,0.14648438
36.70000076293945,121.75,0.14648438
36.70000076293945,121.875,0.14648438
36.70000076293945,122.0,0.14648438
36.70000076293945,122.125,0.14648438
36.70000076293945,122.25,0.14648438
36.70000076293945,122.375,0.14648438
36.70000076293945,122.5,0.14648438
36.70000076293945,122.625,0.14648438
36.70000076293945,122.75,0.14648438
36.70000076293945,122.875,0.14648438
36.70000076293945,123.0,0.14648438
36.70000076293945,123.125,0.14648438
36.70000076293945,123.25,0.14648438
36.70000076293945,123.375,0.14648438
36.70000076293945,123.5,0.14648438
36.70000076293945,123.625,0.14648438
36.70000076293945,123.75,0.14648438
36.70000076293945,123.875,0.14648438
36.70000076293945,124.0,0.14648438
36.70000076293945,124.125,0.14648438
36.70000076293945,124.25,0.14648438
36.70000076293945,124.375,0.14648438
36.70000076293945,124.5,0.14648438
36.70000076293945,124.625,0.15260315
36.70000076293945,124.75,0.15260315
36.70000076293945,124.875,0.15260315
36.70000076293945,125.0,0.15260315
36.70000076293945,125.125,0.14648438
36.70000076293945,125.25,0.15260315
36.70000076293945,125.375,0.14648438
36.70000076293945,125.5,0.14648438
36.70000076293945,125.625,0.14648438
36.70000076293945,125.75,0.14648438
36.70000076293945,125.875,0.14648438
36.70000076293945,126.0,0.14648438
36.70000076293945,126.125,0.14648438
36.70000076293945,126.25,0.14648438
36.70000076293945,126.375,0.14648438
36.70000076293945,126.5,0.15260315
36.70000076293945,126.625,0.2321167
36.70000076293945,126.75,0.37280273
36.70000076293945,126.875,0.45231628
36.70000076293945,127.0,0.97831726
36.70000076293945,127.125,1.3330688
36.70000076293945,127.25,1.4187012
36.70000076293945,127.375,1.051712
36.70000076293945,127.5,1.2107544
36.70000076293945,127.625,3.541031
36.70000076293945,127.75,5.1924133
36.70000076293945,127.875,5.3208466
36.70000076293945,128.0,6.537979
36.70000076293945,128.125,7.3453217
36.70000076293945,128.25,5.651108
36.70000076293945,128.375,4.5012665
36.70000076293945,128.5,3.2474365
36.70000076293945,128.625,1.9569397
36.70000076293945,128.75,1.4615173
36.70000076293945,128.875,1.9447174
36.70000076293945,129.0,2.1220703
36.70000076293945,129.125,1.9569397
36.70000076293945,129.25,2.8254547
36.70000076293945,129.375,3.3208466
36.70000076293945,129.5,3.430954
36.70000076293945,129.625,1.430954
36.70000076293945,129.75,2.4707184
36.70000076293945,129.875,4.6419525
36.70000076293945,130.0,6.7643127
36.70000076293945,130.125,9.877426
36.70000076293945,130.25,13.797943
36.70000076293945,130.375,19.143509
36.70000076293945,130.5,24.648071
36.70000076293945,130.625,28.697052
36.70000076293945,130.75,30.531906
36.70000076293945,130.875,29.100723
36.70000076293945,131.0,24.947784
36.70000076293945,131.125,20.562454
36.70000076293945,131.25,18.690918
36.70000076293945,131.375,19.082367
36.70000076293945,131.5,20.446259
36.70000076293945,131.625,21.345383
36.70000076293945,131.75,21.23526
36.70000076293945,131.875,21.16185
36.70000076293945,132.0,20.268875
36.70000076293945,132.125,18.715408
36.70000076293945,132.25,17.559433
36.70000076293945,132.375,17.461594
36.70000076293945,132.5,18.599197
36.70000076293945,132.625,20.39122
36.70000076293945,132.75,21.461533
36.70000076293945,132.875,21.901962
36.70000076293945,133.0,22.727615
36.70000076293945,133.125,23.553314
36.70000076293945,133.25,25.051788
36.70000076293945,133.375,26.354568
36.70000076293945,133.5,27.002869
36.70000076293945,133.625,27.27806
36.70000076293945,133.75,26.51358
36.70000076293945,133.875,25.657303
36.70000076293945,134.0,25.308655
36.70000076293945,134.125,24.868301
36.70000076293945,134.25,25.137405
36.70000076293945,134.375,25.418732
36.70000076293945,134.5,25.455475
36.70000076293945,134.625,25.859116
36.70000076293945,134.75,25.400436
36.70000076293945,134.875,24.599152
